Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.000000e-12
Record Length,1000
Zero Index,310.390625
Vertical Units,V

TIME,CH1
-1.241562e-09,3.671875e-03
-1.237562e-09,2.843750e-03
-1.233562e-09,4.046875e-03
-1.229563e-09,3.828125e-03
-1.225563e-09,3.609375e-03
-1.221563e-09,2.984375e-03
-1.217563e-09,3.359375e-03
-1.213563e-09,2.921875e-03
-1.209562e-09,2.890625e-03
-1.205562e-09,3.265625e-03
-1.201562e-09,3.437500e-03
-1.197562e-09,3.187500e-03
-1.193562e-09,2.718750e-03
-1.189562e-09,2.671875e-03
-1.185562e-09,3.015625e-03
-1.181562e-09,2.546875e-03
-1.177562e-09,3.078125e-03
-1.173562e-09,3.203125e-03
-1.169563e-09,3.312500e-03
-1.165563e-09,2.000000e-03
-1.161563e-09,2.718750e-03
-1.157563e-09,1.796875e-03
-1.153563e-09,2.906250e-03
-1.149562e-09,2.593750e-03
-1.145562e-09,2.281250e-03
-1.141562e-09,1.546875e-03
-1.137562e-09,1.828125e-03
-1.133562e-09,1.296875e-03
-1.129562e-09,1.171875e-03
-1.125562e-09,1.453125e-03
-1.121562e-09,1.515625e-03
-1.117562e-09,1.187500e-03
-1.113562e-09,6.562500e-04
-1.109563e-09,5.468750e-04
-1.105563e-09,8.281250e-04
-1.101563e-09,3.125000e-04
-1.097563e-09,8.281250e-04
-1.093563e-09,9.375000e-04
-1.089562e-09,1.046875e-03
-1.085562e-09,-2.500000e-04
-1.081562e-09,5.000000e-04
-1.077562e-09,-3.593750e-04
-1.073562e-09,8.125000e-04
-1.069562e-09,5.937500e-04
-1.065562e-09,3.750000e-04
-1.061562e-09,-2.343750e-04
-1.057562e-09,2.031250e-04
-1.053563e-09,-1.718750e-04
-1.049563e-09,-1.250000e-04
-1.045563e-09,3.593750e-04
-1.041563e-09,6.562500e-04
-1.037563e-09,5.468750e-04
-1.033563e-09,2.812500e-04
-1.029562e-09,4.062500e-04
-1.025562e-09,9.687500e-04
-1.021562e-09,7.343750e-04
-1.017562e-09,1.531250e-03
-1.013562e-09,1.953125e-03
-1.009562e-09,2.375000e-03
-1.005562e-09,1.390625e-03
-1.001562e-09,2.453125e-03
-9.975625e-10,1.890625e-03
-9.935625e-10,3.375000e-03
-9.895625e-10,3.453125e-03
-9.855625e-10,3.531250e-03
-9.815625e-10,3.218750e-03
-9.775625e-10,3.906250e-03
-9.735625e-10,3.796875e-03
-9.695625e-10,4.109375e-03
-9.655625e-10,4.812500e-03
-9.615625e-10,5.312500e-03
-9.575625e-10,5.406250e-03
-9.535625e-10,5.281250e-03
-9.495625e-10,5.562500e-03
-9.455625e-10,6.250000e-03
-9.415625e-10,6.109375e-03
-9.375625e-10,6.968750e-03
-9.335625e-10,7.406250e-03
-9.295625e-10,7.843750e-03
-9.255625e-10,6.843750e-03
-9.215625e-10,7.843750e-03
-9.175625e-10,7.218750e-03
-9.135625e-10,8.546875e-03
-9.095625e-10,8.484375e-03
-9.055625e-10,8.406250e-03
-9.015625e-10,7.906250e-03
-8.975625e-10,8.406250e-03
-8.935625e-10,8.062500e-03
-8.895625e-10,8.109375e-03
-8.855625e-10,8.546875e-03
-8.815625e-10,8.750000e-03
-8.775625e-10,8.531250e-03
-8.735625e-10,8.093750e-03
-8.695625e-10,8.046875e-03
-8.655625e-10,8.390625e-03
-8.615625e-10,7.906250e-03
-8.575625e-10,8.421875e-03
-8.535625e-10,8.515625e-03
-8.495625e-10,8.609375e-03
-8.455625e-10,7.312500e-03
-8.415625e-10,7.984375e-03
-8.375625e-10,7.031250e-03
-8.335625e-10,7.968750e-03
-8.295625e-10,7.656250e-03
-8.255625e-10,7.296875e-03
-8.215625e-10,6.578125e-03
-8.175625e-10,6.828125e-03
-8.135625e-10,6.265625e-03
-8.095625e-10,6.156250e-03
-8.055625e-10,6.421875e-03
-8.015625e-10,6.500000e-03
-7.975625e-10,6.218750e-03
-7.935625e-10,5.687500e-03
-7.895625e-10,5.578125e-03
-7.855625e-10,5.890625e-03
-7.815625e-10,5.406250e-03
-7.775625e-10,5.937500e-03
-7.735625e-10,6.093750e-03
-7.695625e-10,6.265625e-03
-7.655625e-10,5.093750e-03
-7.615625e-10,5.890625e-03
-7.575625e-10,5.093750e-03
-7.535625e-10,6.109375e-03
-7.495625e-10,6.015625e-03
-7.455625e-10,5.875000e-03
-7.415625e-10,5.390625e-03
-7.375625e-10,5.828125e-03
-7.335625e-10,5.453125e-03
-7.295625e-10,5.625000e-03
-7.255625e-10,6.093750e-03
-7.215625e-10,6.359375e-03
-7.175625e-10,6.390625e-03
-7.135625e-10,6.046875e-03
-7.095625e-10,6.109375e-03
-7.055625e-10,6.593750e-03
-7.015625e-10,6.296875e-03
-6.975625e-10,6.953125e-03
-6.935625e-10,7.250000e-03
-6.895625e-10,7.500000e-03
-6.855625e-10,6.406250e-03
-6.815625e-10,7.281250e-03
-6.775625e-10,6.562500e-03
-6.735625e-10,7.515625e-03
-6.695625e-10,7.421875e-03
-6.655625e-10,7.250000e-03
-6.615625e-10,6.703125e-03
-6.575625e-10,6.984375e-03
-6.535625e-10,6.421875e-03
-6.495625e-10,6.468750e-03
-6.455625e-10,6.718750e-03
-6.415625e-10,6.703125e-03
