Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.000000e-12
Record Length,1000
Zero Index,310.437500
Vertical Units,V

TIME,CH1
-1.241750e-09,2.531250e-03
-1.237750e-09,2.906250e-03
-1.233750e-09,2.484375e-03
-1.229750e-09,3.062500e-03
-1.225750e-09,3.234375e-03
-1.221750e-09,3.406250e-03
-1.217750e-09,2.156250e-03
-1.213750e-09,2.937500e-03
-1.209750e-09,2.093750e-03
-1.205750e-09,3.281250e-03
-1.201750e-09,3.062500e-03
-1.197750e-09,2.828125e-03
-1.193750e-09,2.203125e-03
-1.189750e-09,2.593750e-03
-1.185750e-09,2.171875e-03
-1.181750e-09,2.171875e-03
-1.177750e-09,2.562500e-03
-1.173750e-09,2.765625e-03
-1.169750e-09,2.562500e-03
-1.165750e-09,2.171875e-03
-1.161750e-09,2.187500e-03
-1.157750e-09,2.609375e-03
-1.153750e-09,2.218750e-03
-1.149750e-09,2.843750e-03
-1.145750e-09,3.078125e-03
-1.141750e-09,3.312500e-03
-1.137750e-09,2.140625e-03
-1.133750e-09,2.984375e-03
-1.129750e-09,2.218750e-03
-1.125750e-09,3.484375e-03
-1.121750e-09,3.328125e-03
-1.117750e-09,3.187500e-03
-1.113750e-09,2.640625e-03
-1.109750e-09,3.109375e-03
-1.105750e-09,2.750000e-03
-1.101750e-09,2.828125e-03
-1.097750e-09,3.296875e-03
-1.093750e-09,3.562500e-03
-1.089750e-09,3.437500e-03
-1.085750e-09,3.109375e-03
-1.081750e-09,3.187500e-03
-1.077750e-09,3.656250e-03
-1.073750e-09,3.328125e-03
-1.069750e-09,4.015625e-03
-1.065750e-09,4.296875e-03
-1.061750e-09,4.593750e-03
-1.057750e-09,3.453125e-03
-1.053750e-09,4.343750e-03
-1.049750e-09,3.609375e-03
-1.045750e-09,4.906250e-03
-1.041750e-09,4.781250e-03
-1.037750e-09,4.671875e-03
-1.033750e-09,4.140625e-03
-1.029750e-09,4.625000e-03
-1.025750e-09,4.312500e-03
-1.021750e-09,4.390625e-03
-1.017750e-09,4.875000e-03
-1.013750e-09,5.171875e-03
-1.009750e-09,5.046875e-03
-1.005750e-09,4.734375e-03
-1.001750e-09,4.812500e-03
-9.977500e-10,5.296875e-03
-9.937500e-10,4.984375e-03
-9.897500e-10,5.671875e-03
-9.857500e-10,5.968750e-03
-9.817500e-10,6.250000e-03
-9.777500e-10,5.125000e-03
-9.737500e-10,6.031250e-03
-9.697500e-10,5.312500e-03
-9.657500e-10,6.593750e-03
-9.617500e-10,6.484375e-03
-9.577500e-10,6.375000e-03
-9.537500e-10,5.843750e-03
-9.497500e-10,6.343750e-03
-9.457500e-10,6.015625e-03
-9.417500e-10,6.109375e-03
-9.377500e-10,6.593750e-03
-9.337500e-10,6.890625e-03
-9.297500e-10,6.765625e-03
-9.257500e-10,6.453125e-03
-9.217500e-10,6.531250e-03
-9.177500e-10,7.015625e-03
-9.137500e-10,6.687500e-03
-9.097500e-10,7.375000e-03
-9.057500e-10,7.640625e-03
-9.017500e-10,7.906250e-03
-8.977500e-10,6.781250e-03
-8.937500e-10,7.656250e-03
-8.897500e-10,6.906250e-03
-8.857500e-10,8.109375e-03
-8.817500e-10,7.968750e-03
-8.777500e-10,7.812500e-03
-8.737500e-10,7.265625e-03
-8.697500e-10,7.703125e-03
-8.657500e-10,7.328125e-03
-8.617500e-10,7.375000e-03
-8.577500e-10,7.812500e-03
-8.537500e-10,8.031250e-03
-8.497500e-10,7.859375e-03
-8.457500e-10,7.468750e-03
-8.417500e-10,7.468750e-03
-8.377500e-10,7.890625e-03
-8.337500e-10,7.484375e-03
-8.297500e-10,8.078125e-03
-8.257500e-10,8.265625e-03
-8.217500e-10,8.468750e-03
-8.177500e-10,7.281250e-03
-8.137500e-10,8.062500e-03
-8.097500e-10,7.234375e-03
-8.057500e-10,8.265625e-03
-8.017500e-10,8.093750e-03
-7.977500e-10,7.843750e-03
-7.937500e-10,7.250000e-03
-7.897500e-10,7.593750e-03
-7.857500e-10,7.140625e-03
-7.817500e-10,7.156250e-03
-7.777500e-10,7.500000e-03
-7.737500e-10,7.625000e-03
-7.697500e-10,7.437500e-03
-7.657500e-10,6.968750e-03
-7.617500e-10,6.890625e-03
-7.577500e-10,7.234375e-03
-7.537500e-10,6.765625e-03
-7.497500e-10,7.296875e-03
-7.457500e-10,7.437500e-03
-7.417500e-10,7.562500e-03
-7.377500e-10,6.343750e-03
-7.337500e-10,7.093750e-03
-7.297500e-10,6.234375e-03
-7.257500e-10,7.140625e-03
-7.217500e-10,6.953125e-03
-7.177500e-10,6.687500e-03
-7.137500e-10,6.078125e-03
-7.097500e-10,6.359375e-03
-7.057500e-10,5.812500e-03
-7.017500e-10,5.828125e-03
-6.977500e-10,6.109375e-03
-6.937500e-10,6.156250e-03
-6.897500e-10,6.031250e-03
-6.857500e-10,5.484375e-03
-6.817500e-10,5.343750e-03
-6.777500e-10,5.593750e-03
-6.737500e-10,5.109375e-03
-6.697500e-10,5.562500e-03
-6.657500e-10,5.656250e-03
-6.617500e-10,5.703125e-03
-6.577500e-10,4.390625e-03
-6.537500e-10,5.093750e-03
-6.497500e-10,4.234375e-03
-6.457500e-10,5.031250e-03
-6.417500e-10,4.796875e-03
