Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,1.000000e-11
Record Length,1000
Zero Index,-0.875000
Vertical Units,V

TIME,CH1
8.750000e-12,2.421875e-03
1.875000e-11,2.812500e-03
2.875000e-11,3.859375e-03
3.875000e-11,4.265625e-03
4.875000e-11,5.015625e-03
5.875000e-11,5.046875e-03
6.875000e-11,5.562500e-03
7.875000e-11,5.328125e-03
8.875000e-11,5.437500e-03
9.875000e-11,4.875000e-03
1.087500e-10,4.937500e-03
1.187500e-10,4.453125e-03
1.287500e-10,4.500000e-03
1.387500e-10,4.062500e-03
1.487500e-10,4.421875e-03
1.587500e-10,4.296875e-03
1.687500e-10,4.734375e-03
1.787500e-10,4.656250e-03
1.887500e-10,5.218750e-03
1.987500e-10,5.171875e-03
2.087500e-10,5.500000e-03
2.187500e-10,5.125000e-03
2.287500e-10,5.281250e-03
2.387500e-10,4.718750e-03
2.487500e-10,4.531250e-03
2.587500e-10,3.687500e-03
2.687500e-10,3.484375e-03
2.787500e-10,2.718750e-03
2.887500e-10,2.484375e-03
2.987500e-10,1.781250e-03
3.087500e-10,1.843750e-03
3.187500e-10,1.453125e-03
3.287500e-10,1.656250e-03
3.387500e-10,1.359375e-03
3.487500e-10,1.796875e-03
3.587500e-10,1.687500e-03
3.687500e-10,2.046875e-03
3.787500e-10,1.812500e-03
3.887500e-10,2.187500e-03
3.987500e-10,1.953125e-03
4.087500e-10,2.156250e-03
4.187500e-10,1.765625e-03
4.287500e-10,2.046875e-03
4.387500e-10,1.781250e-03
4.487500e-10,2.015625e-03
4.587500e-10,1.734375e-03
4.687500e-10,2.125000e-03
4.787500e-10,1.984375e-03
4.887500e-10,2.296875e-03
4.987500e-10,2.000000e-03
5.087500e-10,2.281250e-03
5.187500e-10,1.906250e-03
5.287500e-10,1.890625e-03
5.387500e-10,1.187500e-03
5.487500e-10,1.062500e-03
5.587500e-10,3.125000e-04
5.687500e-10,3.125000e-05
5.787500e-10,-7.500000e-04
5.887500e-10,-7.500000e-04
5.987500e-10,-1.156250e-03
6.087500e-10,-8.750000e-04
6.187500e-10,-9.218750e-04
6.287500e-10,-4.687500e-05
6.387500e-10,4.531250e-04
6.487500e-10,1.609375e-03
6.587500e-10,2.296875e-03
6.687500e-10,3.656250e-03
6.787500e-10,4.390625e-03
6.887500e-10,5.437500e-03
6.987500e-10,5.718750e-03
7.087500e-10,6.406250e-03
7.187500e-10,6.234375e-03
7.287500e-10,6.281250e-03
7.387500e-10,5.515625e-03
7.487500e-10,5.250000e-03
7.587500e-10,4.296875e-03
7.687500e-10,3.781250e-03
7.787500e-10,2.765625e-03
7.887500e-10,2.546875e-03
7.987500e-10,1.921875e-03
8.087500e-10,2.000000e-03
8.187500e-10,1.734375e-03
8.287500e-10,2.343750e-03
8.387500e-10,2.593750e-03
8.487500e-10,3.453125e-03
8.587500e-10,3.859375e-03
8.687500e-10,4.953125e-03
8.787500e-10,5.453125e-03
8.887500e-10,6.359375e-03
8.987500e-10,6.578125e-03
9.087500e-10,7.312500e-03
9.187500e-10,7.328125e-03
9.287500e-10,7.625000e-03
9.387500e-10,7.203125e-03
9.487500e-10,7.265625e-03
9.587500e-10,6.625000e-03
9.687500e-10,6.343750e-03
9.787500e-10,5.390625e-03
9.887500e-10,5.046875e-03
9.987500e-10,4.109375e-03
1.008750e-09,3.656250e-03
1.018750e-09,2.718750e-03
1.028750e-09,2.531250e-03
1.038750e-09,1.937500e-03
1.048750e-09,2.000000e-03
1.058750e-09,1.703125e-03
1.068750e-09,2.296875e-03
1.078750e-09,2.546875e-03
1.088750e-09,3.453125e-03
1.098750e-09,3.968750e-03
1.108750e-09,5.218750e-03
1.118750e-09,5.906250e-03
1.128750e-09,7.000000e-03
1.138750e-09,7.359375e-03
1.148750e-09,8.125000e-03
1.158750e-09,8.015625e-03
1.168750e-09,8.015625e-03
1.178750e-09,7.093750e-03
1.188750e-09,6.484375e-03
1.198750e-09,5.015625e-03
1.208750e-09,3.828125e-03
1.218750e-09,1.984375e-03
1.228750e-09,8.281250e-04
1.238750e-09,-7.500000e-04
1.248750e-09,-1.609375e-03
1.258750e-09,-2.703125e-03
1.268750e-09,-2.750000e-03
1.278750e-09,-3.000000e-03
1.288750e-09,-2.421875e-03
1.298750e-09,-2.125000e-03
1.308750e-09,-1.000000e-03
1.318750e-09,-3.437500e-04
1.328750e-09,7.343750e-04
1.338750e-09,1.125000e-03
1.348750e-09,1.968750e-03
1.358750e-09,2.000000e-03
1.368750e-09,2.250000e-03
1.378750e-09,1.718750e-03
1.388750e-09,1.703125e-03
1.398750e-09,1.046875e-03
1.408750e-09,9.062500e-04
1.418750e-09,3.281250e-04
1.428750e-09,6.250000e-04
1.438750e-09,6.250000e-04
1.448750e-09,1.375000e-03
1.458750e-09,1.828125e-03
1.468750e-09,3.140625e-03
1.478750e-09,4.031250e-03
1.488750e-09,5.421875e-03
1.498750e-09,6.171875e-03
1.508750e-09,7.406250e-03
1.518750e-09,7.843750e-03
1.528750e-09,8.453125e-03
1.538750e-09,8.203125e-03
1.548750e-09,8.328125e-03
1.558750e-09,7.671875e-03
1.568750e-09,7.328125e-03
1.578750e-09,6.359375e-03
1.588750e-09,6.046875e-03
