Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.000000e-11
Record Length,1000
Zero Index,219.156250
Vertical Units,V

TIME,CH1
-8.766250e-09,-3.218750e-03
-8.726250e-09,-4.531250e-03
-8.686250e-09,-6.921875e-03
-8.646250e-09,-9.015625e-03
-8.606250e-09,-9.593750e-03
-8.566250e-09,-8.343750e-03
-8.526250e-09,-6.078125e-03
-8.486250e-09,-4.000000e-03
-8.446250e-09,-2.921875e-03
-8.406250e-09,-2.843750e-03
-8.366250e-09,-3.171875e-03
-8.326250e-09,-3.406250e-03
-8.286250e-09,-3.468750e-03
-8.246250e-09,-3.640625e-03
-8.206250e-09,-4.125000e-03
-8.166250e-09,-4.828125e-03
-8.126250e-09,-5.359375e-03
-8.086250e-09,-5.453125e-03
-8.046250e-09,-5.187500e-03
-8.006250e-09,-4.875000e-03
-7.966250e-09,-4.718750e-03
-7.926250e-09,-4.609375e-03
-7.886250e-09,-4.234375e-03
-7.846250e-09,-3.531250e-03
-7.806250e-09,-2.796875e-03
-7.766250e-09,-2.562500e-03
-7.726250e-09,-3.156250e-03
-7.686250e-09,-4.250000e-03
-7.646250e-09,-5.109375e-03
-7.606250e-09,-5.031250e-03
-7.566250e-09,-3.968750e-03
-7.526250e-09,-2.578125e-03
-7.486250e-09,-1.765625e-03
-7.446250e-09,-2.062500e-03
-7.406250e-09,-3.187500e-03
-7.366250e-09,-4.328125e-03
-7.326250e-09,-4.656250e-03
-7.286250e-09,-4.000000e-03
-7.246250e-09,-2.859375e-03
-7.206250e-09,-2.031250e-03
-7.166250e-09,-2.031250e-03
-7.126250e-09,-2.750000e-03
-7.086250e-09,-3.625000e-03
-7.046250e-09,-4.109375e-03
-7.006250e-09,-4.062500e-03
-6.966250e-09,-3.812500e-03
-6.926250e-09,-3.921875e-03
-6.886250e-09,-4.671875e-03
-6.846250e-09,-5.859375e-03
-6.806250e-09,-6.843750e-03
-6.766250e-09,-7.015625e-03
-6.726250e-09,-6.156250e-03
-6.686250e-09,-4.531250e-03
-6.646250e-09,-2.812500e-03
-6.606250e-09,-1.562500e-03
-6.566250e-09,-1.031250e-03
-6.526250e-09,-1.109375e-03
-6.486250e-09,-1.500000e-03
-6.446250e-09,-2.015625e-03
-6.406250e-09,-2.671875e-03
-6.366250e-09,-3.593750e-03
-6.326250e-09,-4.812500e-03
-6.286250e-09,-6.109375e-03
-6.246250e-09,-7.140625e-03
-6.206250e-09,-7.640625e-03
-6.166250e-09,-7.562500e-03
-6.126250e-09,-7.125000e-03
-6.086250e-09,-6.656250e-03
-6.046250e-09,-6.359375e-03
-6.006250e-09,-6.140625e-03
-5.966250e-09,-5.687500e-03
-5.926250e-09,-4.765625e-03
-5.886250e-09,-3.531250e-03
-5.846250e-09,-2.515625e-03
-5.806250e-09,-2.375000e-03
-5.766250e-09,-3.406250e-03
-5.726250e-09,-5.281250e-03
-5.686250e-09,-7.156250e-03
-5.646250e-09,-8.125000e-03
-5.606250e-09,-7.750000e-03
-5.566250e-09,-6.375000e-03
-5.526250e-09,-4.828125e-03
-5.486250e-09,-3.921875e-03
-5.446250e-09,-3.984375e-03
-5.406250e-09,-4.734375e-03
-5.366250e-09,-5.593750e-03
-5.326250e-09,-6.093750e-03
-5.286250e-09,-6.078125e-03
-5.246250e-09,-5.812500e-03
-5.206250e-09,-5.718750e-03
-5.166250e-09,-6.125000e-03
-5.126250e-09,-7.000000e-03
-5.086250e-09,-7.984375e-03
-5.046250e-09,-8.421875e-03
-5.006250e-09,-7.781250e-03
-4.966250e-09,-6.062500e-03
-4.926250e-09,-3.890625e-03
-4.886250e-09,-2.359375e-03
-4.846250e-09,-2.390625e-03
-4.806250e-09,-4.031250e-03
-4.766250e-09,-6.312500e-03
-4.726250e-09,-7.718750e-03
-4.686250e-09,-7.187500e-03
-4.646250e-09,-4.906250e-03
-4.606250e-09,-2.156250e-03
-4.566250e-09,-5.937500e-04
-4.526250e-09,-1.062500e-03
-4.486250e-09,-3.046875e-03
-4.446250e-09,-5.156250e-03
-4.406250e-09,-6.125000e-03
-4.366250e-09,-5.671875e-03
-4.326250e-09,-4.625000e-03
-4.286250e-09,-4.171875e-03
-4.246250e-09,-4.906250e-03
-4.206250e-09,-6.453125e-03
-4.166250e-09,-7.734375e-03
-4.126250e-09,-7.859375e-03
-4.086250e-09,-6.671875e-03
-4.046250e-09,-4.781250e-03
-4.006250e-09,-3.062500e-03
-3.966250e-09,-2.078125e-03
-3.926250e-09,-1.890625e-03
-3.886250e-09,-2.171875e-03
-3.846250e-09,-2.687500e-03
-3.806250e-09,-3.343750e-03
-3.766250e-09,-4.203125e-03
-3.726250e-09,-5.171875e-03
-3.686250e-09,-5.968750e-03
-3.646250e-09,-6.234375e-03
-3.606250e-09,-5.875000e-03
-3.566250e-09,-5.125000e-03
-3.526250e-09,-4.390625e-03
-3.486250e-09,-3.937500e-03
-3.446250e-09,-3.718750e-03
-3.406250e-09,-3.500000e-03
-3.366250e-09,-3.171875e-03
-3.326250e-09,-3.031250e-03
-3.286250e-09,-3.437500e-03
-3.246250e-09,-4.515625e-03
-3.206250e-09,-5.796875e-03
-3.166250e-09,-6.500000e-03
-3.126250e-09,-6.125000e-03
-3.086250e-09,-5.000000e-03
