Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.000000e-11
Record Length,1000
Zero Index,219.257812
Vertical Units,V

TIME,CH1
-8.770312e-09,-3.031250e-03
-8.730312e-09,-2.703125e-03
-8.690312e-09,-2.562500e-03
-8.650313e-09,-3.218750e-03
-8.610312e-09,-4.656250e-03
-8.570312e-09,-6.078125e-03
-8.530312e-09,-6.484375e-03
-8.490312e-09,-5.500000e-03
-8.450312e-09,-3.812500e-03
-8.410312e-09,-2.640625e-03
-8.370313e-09,-2.937500e-03
-8.330312e-09,-4.578125e-03
-8.290312e-09,-6.484375e-03
-8.250312e-09,-7.390625e-03
-8.210312e-09,-6.828125e-03
-8.170313e-09,-5.281250e-03
-8.130312e-09,-3.765625e-03
-8.090313e-09,-3.093750e-03
-8.050312e-09,-3.296875e-03
-8.010312e-09,-3.984375e-03
-7.970312e-09,-4.796875e-03
-7.930312e-09,-5.656250e-03
-7.890313e-09,-6.734375e-03
-7.850312e-09,-7.890625e-03
-7.810312e-09,-8.656250e-03
-7.770312e-09,-8.562500e-03
-7.730312e-09,-7.671875e-03
-7.690313e-09,-6.718750e-03
-7.650312e-09,-6.531250e-03
-7.610313e-09,-7.359375e-03
-7.570312e-09,-8.453125e-03
-7.530312e-09,-8.593750e-03
-7.490312e-09,-7.093750e-03
-7.450312e-09,-4.453125e-03
-7.410312e-09,-2.171875e-03
-7.370312e-09,-1.656250e-03
-7.330312e-09,-3.265625e-03
-7.290312e-09,-6.000000e-03
-7.250312e-09,-8.234375e-03
-7.210312e-09,-8.812500e-03
-7.170312e-09,-7.687500e-03
-7.130312e-09,-5.781250e-03
-7.090312e-09,-4.187500e-03
-7.050312e-09,-3.453125e-03
-7.010312e-09,-3.468750e-03
-6.970312e-09,-3.703125e-03
-6.930312e-09,-3.734375e-03
-6.890312e-09,-3.546875e-03
-6.850312e-09,-3.328125e-03
-6.810312e-09,-3.343750e-03
-6.770312e-09,-3.687500e-03
-6.730312e-09,-4.234375e-03
-6.690312e-09,-4.781250e-03
-6.650312e-09,-5.156250e-03
-6.610312e-09,-5.312500e-03
-6.570312e-09,-5.343750e-03
-6.530312e-09,-5.500000e-03
-6.490312e-09,-5.968750e-03
-6.450312e-09,-6.812500e-03
-6.410312e-09,-7.781250e-03
-6.370312e-09,-8.437500e-03
-6.330312e-09,-8.312500e-03
-6.290312e-09,-7.312500e-03
-6.250312e-09,-5.781250e-03
-6.210312e-09,-4.296875e-03
-6.170312e-09,-3.390625e-03
-6.130312e-09,-3.140625e-03
-6.090312e-09,-3.296875e-03
-6.050312e-09,-3.531250e-03
-6.010312e-09,-3.781250e-03
-5.970312e-09,-4.250000e-03
-5.930312e-09,-5.093750e-03
-5.890312e-09,-6.062500e-03
-5.850312e-09,-6.609375e-03
-5.810312e-09,-6.187500e-03
-5.770312e-09,-4.750000e-03
-5.730312e-09,-2.906250e-03
-5.690312e-09,-1.546875e-03
-5.650312e-09,-1.250000e-03
-5.610312e-09,-1.906250e-03
-5.570312e-09,-2.953125e-03
-5.530313e-09,-3.781250e-03
-5.490312e-09,-4.250000e-03
-5.450312e-09,-4.625000e-03
-5.410312e-09,-5.109375e-03
-5.370312e-09,-5.625000e-03
-5.330312e-09,-5.718750e-03
-5.290313e-09,-5.078125e-03
-5.250312e-09,-3.890625e-03
-5.210312e-09,-2.937500e-03
-5.170312e-09,-3.031250e-03
-5.130312e-09,-4.421875e-03
-5.090312e-09,-6.515625e-03
-5.050313e-09,-8.171875e-03
-5.010312e-09,-8.437500e-03
-4.970312e-09,-7.156250e-03
-4.930312e-09,-5.046875e-03
-4.890312e-09,-3.234375e-03
-4.850312e-09,-2.515625e-03
-4.810313e-09,-2.906250e-03
-4.770312e-09,-3.828125e-03
-4.730312e-09,-4.578125e-03
-4.690312e-09,-4.875000e-03
-4.650312e-09,-4.984375e-03
-4.610312e-09,-5.281250e-03
-4.570313e-09,-5.890625e-03
-4.530312e-09,-6.375000e-03
-4.490312e-09,-6.109375e-03
-4.450312e-09,-4.843750e-03
-4.410312e-09,-3.015625e-03
-4.370312e-09,-1.500000e-03
-4.330313e-09,-1.015625e-03
-4.290312e-09,-1.500000e-03
-4.250312e-09,-2.156250e-03
-4.210312e-09,-2.125000e-03
-4.170312e-09,-1.281250e-03
-4.130312e-09,-3.750000e-04
-4.090313e-09,-5.625000e-04
-4.050312e-09,-2.250000e-03
-4.010312e-09,-4.671875e-03
-3.970312e-09,-6.250000e-03
-3.930312e-09,-5.765625e-03
-3.890312e-09,-3.406250e-03
-3.850313e-09,-7.500000e-04
-3.810312e-09,3.750000e-04
-3.770312e-09,-7.656250e-04
-3.730312e-09,-3.234375e-03
-3.690312e-09,-5.078125e-03
-3.650312e-09,-4.875000e-03
-3.610312e-09,-2.812500e-03
-3.570312e-09,-4.375000e-04
-3.530312e-09,5.156250e-04
-3.490312e-09,-5.625000e-04
-3.450312e-09,-2.718750e-03
-3.410312e-09,-4.343750e-03
-3.370312e-09,-4.390625e-03
-3.330312e-09,-3.078125e-03
-3.290312e-09,-1.578125e-03
-3.250312e-09,-1.046875e-03
-3.210312e-09,-1.687500e-03
-3.170312e-09,-2.875000e-03
-3.130312e-09,-3.703125e-03
-3.090312e-09,-3.703125e-03
