Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.000000e-11
Record Length,1000
Zero Index,219.664062
Vertical Units,V

TIME,CH1
-8.786562e-09,-3.218750e-03
-8.746563e-09,-4.812500e-03
-8.706562e-09,-5.531250e-03
-8.666563e-09,-4.906250e-03
-8.626562e-09,-3.687500e-03
-8.586562e-09,-3.156250e-03
-8.546562e-09,-3.968750e-03
-8.506562e-09,-5.484375e-03
-8.466563e-09,-6.250000e-03
-8.426562e-09,-5.125000e-03
-8.386562e-09,-2.421875e-03
-8.346562e-09,3.281250e-04
-8.306562e-09,1.390625e-03
-8.266563e-09,1.718750e-04
-8.226562e-09,-2.375000e-03
-8.186563e-09,-4.625000e-03
-8.146562e-09,-5.406250e-03
-8.106562e-09,-4.859375e-03
-8.066562e-09,-4.078125e-03
-8.026562e-09,-4.203125e-03
-7.986563e-09,-5.453125e-03
-7.946562e-09,-7.140625e-03
-7.906562e-09,-8.140625e-03
-7.866562e-09,-7.812500e-03
-7.826562e-09,-6.312500e-03
-7.786563e-09,-4.421875e-03
-7.746562e-09,-2.953125e-03
-7.706563e-09,-2.375000e-03
-7.666562e-09,-2.578125e-03
-7.626562e-09,-3.062500e-03
-7.586562e-09,-3.328125e-03
-7.546562e-09,-3.203125e-03
-7.506563e-09,-2.937500e-03
-7.466562e-09,-3.125000e-03
-7.426562e-09,-4.187500e-03
-7.386562e-09,-6.125000e-03
-7.346562e-09,-8.281250e-03
-7.306562e-09,-9.703125e-03
-7.266562e-09,-9.656250e-03
-7.226562e-09,-8.171875e-03
-7.186562e-09,-6.062500e-03
-7.146562e-09,-4.421875e-03
-7.106562e-09,-4.000000e-03
-7.066562e-09,-4.687500e-03
-7.026562e-09,-5.703125e-03
-6.986562e-09,-6.156250e-03
-6.946562e-09,-5.625000e-03
-6.906562e-09,-4.421875e-03
-6.866562e-09,-3.250000e-03
-6.826562e-09,-2.859375e-03
-6.786562e-09,-3.515625e-03
-6.746562e-09,-4.968750e-03
-6.706562e-09,-6.531250e-03
-6.666562e-09,-7.421875e-03
-6.626562e-09,-7.093750e-03
-6.586562e-09,-5.531250e-03
-6.546562e-09,-3.359375e-03
-6.506562e-09,-1.593750e-03
-6.466562e-09,-1.031250e-03
-6.426562e-09,-1.828125e-03
-6.386562e-09,-3.234375e-03
-6.346563e-09,-4.109375e-03
-6.306562e-09,-3.718750e-03
-6.266562e-09,-2.250000e-03
-6.226562e-09,-8.125000e-04
-6.186562e-09,-5.000000e-04
-6.146562e-09,-1.687500e-03
-6.106563e-09,-3.671875e-03
-6.066562e-09,-5.218750e-03
-6.026562e-09,-5.609375e-03
-5.986562e-09,-5.062500e-03
-5.946562e-09,-4.578125e-03
-5.906562e-09,-5.031250e-03
-5.866563e-09,-6.375000e-03
-5.826562e-09,-7.656250e-03
-5.786562e-09,-7.765625e-03
-5.746562e-09,-6.328125e-03
-5.706562e-09,-4.109375e-03
-5.666562e-09,-2.562500e-03
-5.626563e-09,-2.781250e-03
-5.586562e-09,-4.671875e-03
-5.546562e-09,-7.000000e-03
-5.506562e-09,-8.203125e-03
-5.466562e-09,-7.406250e-03
-5.426562e-09,-5.031250e-03
-5.386563e-09,-2.515625e-03
-5.346562e-09,-1.281250e-03
-5.306562e-09,-1.843750e-03
-5.266562e-09,-3.593750e-03
-5.226562e-09,-5.187500e-03
-5.186562e-09,-5.546875e-03
-5.146563e-09,-4.531250e-03
-5.106562e-09,-2.875000e-03
-5.066562e-09,-1.656250e-03
-5.026562e-09,-1.468750e-03
-4.986562e-09,-2.156250e-03
-4.946562e-09,-3.046875e-03
-4.906563e-09,-3.562500e-03
-4.866562e-09,-3.562500e-03
-4.826562e-09,-3.375000e-03
-4.786562e-09,-3.453125e-03
-4.746562e-09,-3.875000e-03
-4.706562e-09,-4.296875e-03
-4.666563e-09,-4.218750e-03
-4.626562e-09,-3.375000e-03
-4.586562e-09,-2.062500e-03
-4.546562e-09,-9.843750e-04
-4.506562e-09,-8.437500e-04
-4.466562e-09,-1.843750e-03
-4.426563e-09,-3.468750e-03
-4.386562e-09,-4.750000e-03
-4.346562e-09,-4.906250e-03
-4.306562e-09,-3.906250e-03
-4.266562e-09,-2.500000e-03
-4.226562e-09,-1.796875e-03
-4.186563e-09,-2.468750e-03
-4.146562e-09,-4.125000e-03
-4.106562e-09,-5.656250e-03
-4.066562e-09,-5.875000e-03
-4.026562e-09,-4.546875e-03
-3.986562e-09,-2.531250e-03
-3.946563e-09,-1.234375e-03
-3.906562e-09,-1.562500e-03
-3.866562e-09,-3.234375e-03
-3.826562e-09,-4.953125e-03
-3.786562e-09,-5.390625e-03
-3.746562e-09,-4.250000e-03
-3.706562e-09,-2.359375e-03
-3.666562e-09,-1.140625e-03
-3.626562e-09,-1.546875e-03
-3.586562e-09,-3.390625e-03
-3.546562e-09,-5.609375e-03
-3.506562e-09,-7.015625e-03
-3.466562e-09,-7.125000e-03
-3.426562e-09,-6.234375e-03
-3.386562e-09,-5.046875e-03
-3.346562e-09,-4.125000e-03
-3.306562e-09,-3.625000e-03
-3.266562e-09,-3.468750e-03
-3.226562e-09,-3.562500e-03
-3.186562e-09,-3.781250e-03
-3.146562e-09,-3.937500e-03
-3.106562e-09,-3.656250e-03
