Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.000000e-12
Record Length,1000
Zero Index,310.250000
Vertical Units,V

TIME,CH1
-1.241000e-09,3.468750e-03
-1.237000e-09,3.031250e-03
-1.233000e-09,3.015625e-03
-1.229000e-09,3.437500e-03
-1.225000e-09,3.062500e-03
-1.221000e-09,3.703125e-03
-1.217000e-09,3.968750e-03
-1.213000e-09,4.250000e-03
-1.209000e-09,3.140625e-03
-1.205000e-09,4.062500e-03
-1.201000e-09,3.375000e-03
-1.197000e-09,4.734375e-03
-1.193000e-09,4.687500e-03
-1.189000e-09,4.656250e-03
-1.185000e-09,4.218750e-03
-1.181000e-09,4.812500e-03
-1.177000e-09,4.593750e-03
-1.173000e-09,4.781250e-03
-1.169000e-09,5.390625e-03
-1.165000e-09,5.781250e-03
-1.161000e-09,5.781250e-03
-1.157000e-09,5.578125e-03
-1.153000e-09,5.765625e-03
-1.149000e-09,6.359375e-03
-1.145000e-09,6.140625e-03
-1.141000e-09,6.921875e-03
-1.137000e-09,7.281250e-03
-1.133000e-09,7.640625e-03
-1.129000e-09,6.562500e-03
-1.125000e-09,7.500000e-03
-1.121000e-09,6.796875e-03
-1.117000e-09,8.109375e-03
-1.113000e-09,7.984375e-03
-1.109000e-09,7.843750e-03
-1.105000e-09,7.281250e-03
-1.101000e-09,7.703125e-03
-1.097000e-09,7.296875e-03
-1.093000e-09,7.281250e-03
-1.089000e-09,7.656250e-03
-1.085000e-09,7.796875e-03
-1.081000e-09,7.531250e-03
-1.077000e-09,7.031250e-03
-1.073000e-09,6.921875e-03
-1.069000e-09,7.203125e-03
-1.065000e-09,6.656250e-03
-1.061000e-09,7.109375e-03
-1.057000e-09,7.140625e-03
-1.053000e-09,7.156250e-03
-1.049000e-09,5.750000e-03
-1.045000e-09,6.359375e-03
-1.041000e-09,5.343750e-03
-1.037000e-09,6.328125e-03
-1.033000e-09,5.906250e-03
-1.029000e-09,5.468750e-03
-1.025000e-09,4.640625e-03
-1.021000e-09,4.812500e-03
-1.017000e-09,4.171875e-03
-1.013000e-09,3.953125e-03
-1.009000e-09,4.140625e-03
-1.005000e-09,4.125000e-03
-1.001000e-09,3.718750e-03
-9.970000e-10,3.109375e-03
-9.930000e-10,2.921875e-03
-9.890000e-10,3.156250e-03
-9.850000e-10,2.593750e-03
-9.810000e-10,3.046875e-03
-9.770000e-10,3.109375e-03
-9.730000e-10,3.187500e-03
-9.690000e-10,1.875000e-03
-9.650000e-10,2.609375e-03
-9.610000e-10,1.734375e-03
-9.570000e-10,2.875000e-03
-9.530000e-10,2.640625e-03
-9.490000e-10,2.421875e-03
-9.450000e-10,1.812500e-03
-9.410000e-10,2.250000e-03
-9.370000e-10,1.875000e-03
-9.330000e-10,1.937500e-03
-9.290000e-10,2.406250e-03
-9.250000e-10,2.703125e-03
-9.210000e-10,2.593750e-03
-9.170000e-10,2.296875e-03
-9.130000e-10,2.437500e-03
-9.090000e-10,2.984375e-03
-9.050000e-10,2.718750e-03
-9.010000e-10,3.484375e-03
-8.970000e-10,3.859375e-03
-8.930000e-10,4.234375e-03
-8.890000e-10,3.203125e-03
-8.850000e-10,4.203125e-03
-8.810000e-10,3.578125e-03
-8.770000e-10,4.906250e-03
-8.730000e-10,4.906250e-03
-8.690000e-10,4.890625e-03
-8.650000e-10,4.484375e-03
-8.610000e-10,5.062500e-03
-8.570000e-10,4.828125e-03
-8.530000e-10,5.015625e-03
-8.490000e-10,5.578125e-03
-8.450000e-10,5.937500e-03
-8.410000e-10,5.890625e-03
-8.370000e-10,5.609375e-03
-8.330000e-10,5.734375e-03
-8.290000e-10,6.250000e-03
-8.250000e-10,5.953125e-03
-8.210000e-10,6.640625e-03
-8.170000e-10,6.921875e-03
-8.130000e-10,7.171875e-03
-8.090000e-10,6.062500e-03
-8.050000e-10,6.906250e-03
-8.010000e-10,6.109375e-03
-7.970000e-10,7.203125e-03
-7.930000e-10,7.046875e-03
-7.890000e-10,6.828125e-03
-7.850000e-10,6.250000e-03
-7.810000e-10,6.593750e-03
-7.770000e-10,6.109375e-03
-7.730000e-10,6.093750e-03
-7.690000e-10,6.406250e-03
-7.650000e-10,6.500000e-03
-7.610000e-10,6.265625e-03
-7.570000e-10,5.750000e-03
-7.530000e-10,5.609375e-03
-7.490000e-10,5.875000e-03
-7.450000e-10,5.343750e-03
-7.410000e-10,5.796875e-03
-7.370000e-10,5.859375e-03
-7.330000e-10,5.890625e-03
-7.290000e-10,4.578125e-03
-7.250000e-10,5.218750e-03
-7.210000e-10,4.265625e-03
-7.170000e-10,5.140625e-03
-7.130000e-10,4.828125e-03
-7.090000e-10,4.468750e-03
-7.050000e-10,3.750000e-03
-7.010000e-10,3.937500e-03
-6.970000e-10,3.312500e-03
-6.930000e-10,3.218750e-03
-6.890000e-10,3.406250e-03
-6.850000e-10,3.390625e-03
-6.810000e-10,3.140625e-03
-6.770000e-10,2.531250e-03
-6.730000e-10,2.328125e-03
-6.690000e-10,2.531250e-03
-6.650000e-10,1.984375e-03
-6.610000e-10,2.390625e-03
-6.570000e-10,2.453125e-03
-6.530000e-10,2.453125e-03
-6.490000e-10,1.093750e-03
-6.450000e-10,1.765625e-03
-6.410000e-10,8.750000e-04
